Data da Homologação;Número de Homologação;Nome do Solicitante;CNPJ do Solicitante;Certificado de Conformidade Técnica;Data do Certificado de Conformidade Técnica;Data de Validade do Certificado;Código de Situação do Certificado;Situação do Certificado;Código de Situação do Requerimento;Situação do Requerimento;Nome do Fabricante;Modelo;Nome Comercial;Categoria do Produto;Tipo do Produto;IC_ANTENA;IC_ATIVO;País do Fabricante;CodUIT;CodISO
2025-01-14;107342416888.0;PC1 COMPONENTES ELETRONICOS LTDA;5008326000189;BRC-23.2623.03;27/11/2024;27/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;AlphaTheta Corporation;DDJ-FLX4;;2;Transceptor de Radiação Restrita;N;S;Japão;J;JPN
2025-01-14;107342416888.0;PC1 COMPONENTES ELETRONICOS LTDA;5008326000189;BRC-23.2623.03;27/11/2024;27/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;AlphaTheta Corporation;DDJ-FLX4-N;;2;Transceptor de Radiação Restrita;N;S;Japão;J;JPN
2025-01-03;107452414401.0;JPCN ENGENHARIA LTDA;42700357000122;24CTCP1134/00;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Feelstorm Technology Co., Ltd;VB603;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-17;92302401568.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;CPQD 12160;10/10/2024;10/10/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Sierra Wireless, Inc;MC7430;;1;Estação Terminal de Acesso;N;S;Canadá;CAN;CAN
2025-01-07;92342406807.0;Hytera Comunicacoes do Brasil Ltda;17521666000198;NCC 26876/24;28/11/2024;28/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hytera Communications Corporation Ltd.;RC 6 mini;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-08;107652404444.0;Hikvision do Brasil Com de Equip de Seg Ltda;15431830000140;CPQD 12266;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hangzhou Hikvision Digital Technology Co., Ltd.;DS-QAE0A240G1-VB6;Analog Amplifier;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-29;107812400160.0;Intelbras S.a. Industria de Telecomunicacao Eletronica Brasileira;82901000000127;OCP 90324;24/12/2024;23/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Intelbras S.a. Industria de Telecomunicacao Eletronica Brasileira;SS 9840 MF W;;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-01-07;87332414899.0;Comercial Rubys - Importacao e Exportacao - Eireli;12117104000160;MODERNA-4407/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Shisuo Intelligent Electronic Technology;MCF-18;MCF-24;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;87332414899.0;Comercial Rubys - Importacao e Exportacao - Eireli;12117104000160;MODERNA-4407/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Shisuo Intelligent Electronic Technology;MCF-19;MCF-21;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-14;106142401654.0;HONEYWELL INDUSTRIA DE TECNOLOGIA LTDA.;954716000209;ICC 08.089/2024;18/11/2024;18/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Honeywell International Inc.;1472g;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8053;KA-8055;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8053;SY-8055;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8053;KA-8065;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8053;SY-8065;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;KA-8052;KA-8055;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;KA-8052;SY-8055;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;KA-8052;KA-8065;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;KA-8052;SY-8065;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8052;KA-8055;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8052;SY-8055;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8052;KA-8065;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-02;92832413887.0;Shen Yu Comercio de Eletronicos Ltda;43698079000189;MODERNA-4667/24;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Jinhewang Electronics Co., Ltd;SY-8052;SY-8065;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-08;106282407120.0;HARMAN DO BRASIL INDUSTRIA ELETRONICA E PARTICIPACOES LTDA.;88315379000170;NCC 26900/24;04/12/2024;04/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Harman International Industries Inc.;CHARGE6G;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-15;106302409185.0;DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA;6940544000110;CPQD 12282;10/12/2024;10/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Xiaomi Communications Co., Ltd.;MSHWB02L-IB;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;106522414603.0;Zein Importação e Comércio Eireli;9023754000646;ABCP-OCD-24-0275;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shantou Youjie Technology Co., Ltd;ZW-858A;ZBN1400-B;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;106522414603.0;Zein Importação e Comércio Eireli;9023754000646;ABCP-OCD-24-0275;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shantou Youjie Technology Co., Ltd;ZW-858A;ZBN1400-G;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;106092403177.0;TP-LINK SISTEMAS DO BRASIL LTDA;12667763000170;NCC 26845/24;22/11/2024;22/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;TP-LINK Technologies Co., Ltd.;NE210-Outdoor;;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-01-17;106082414503.0;Hikvision do Brasil Com de Equip de Seg Ltda;15431830000140;ICC 08.010/2024;25/11/2024;25/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hangzhou Microimage Software Co., Ltd;M60;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-23;106152409807.0;HEWLETT-PACKARD BRASIL LTDA;61797924000317;ELD00749/24;28/11/2024;28/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hewlett Packard Enterprise Company;APIN0735;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-23;106152409807.0;HEWLETT-PACKARD BRASIL LTDA;61797924000317;ELD00749/24;28/11/2024;28/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hewlett Packard Enterprise Company;APIN0734;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-07;106612406714.0;DAHUA TECHNOLOGY BRASIL COMERCIO E SERVICOS EM SEGURANCA ELETRONICA LTDA.;22980836000132;MODERNA-4627/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huizhou Gaoshengda Technology CO.,LTD;Wi-Fi WCT1DR2201D;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-15;107112414420.0;AMG GROUP IMPORTACAO E EXPORTACAO LTDA;46723480000110;OCP 89424;06/12/2024;05/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Minghongkai Industry Company;N806X;AMG-C01;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107292417396.0;CERT SOLUTIONS BRASIL LTDA;34991838000106;NCC 26856/24;22/11/2024;22/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Varroc Engineering Ltd;10178;Painel Digital para Motocicleta;2;Transceptor de Radiação Restrita;N;S;Índia;IND;IND
2025-01-21;60322400330.0;MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA;1472720000112;ELD00635/24;05/06/2024;05/06/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Motorola Mobility LLC;XT2427-1;Moto g85 5G;1;Telefone Móvel Celular;N;S;Estados Unidos da América;USA;USA
2025-01-07;107302417396.0;CERT SOLUTIONS BRASIL LTDA;34991838000106;NCC 26854/24;22/11/2024;22/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Varroc Engineering Ltd;10179;Painel Digital para Motocicleta;2;Transceptor de Radiação Restrita;N;S;Índia;IND;IND
2025-01-14;107312416888.0;PC1 COMPONENTES ELETRONICOS LTDA;5008326000189;BRC-23.2623.01;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;AlphaTheta Corporation;DM-40D-BT;;2;Transceptor de Radiação Restrita;N;S;Japão;J;JPN
2025-01-14;107312416888.0;PC1 COMPONENTES ELETRONICOS LTDA;5008326000189;BRC-23.2623.01;29/11/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;AlphaTheta Corporation;DM-40D-BT-W;;2;Transceptor de Radiação Restrita;N;S;Japão;J;JPN
2025-01-07;107442413160.0;Tury do Brasil Industria e Comercio Ltda;62706981000144;Versys 4783;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tury do Brasil Industria e Comercio Ltda;SMARTLIGHT;SMARTLIGHT Master;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-01-07;107442413160.0;Tury do Brasil Industria e Comercio Ltda;62706981000144;Versys 4783;26/11/2024;26/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tury do Brasil Industria e Comercio Ltda;SMARTLIGHT;SMARTLIGHT Slave;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-01-17;205182203596.0;New Paths Representação Comercial Ltda;10561430000136;UL-BR 24.1641;21/11/2024;19/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Primax Electronics Ltd.;MOBTP0L;;2;Transceptor de Radiação Restrita;N;S;Taiwan;TWN;TWN
2025-01-07;107642411541.0;New Paths Representação Comercial Ltda;10561430000136;ICC 11.011/2024;28/11/2024;28/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Espressif Systems (Shanghai) Co.,Ltd.;ESP32-WROOM-32UE;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107692410145.0;TECSCI LTDA;53046880000101;BRC-24.4729.02;28/11/2024;28/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Rakwireless Technology Co., Ltd.;RAK7240V2;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107692410145.0;TECSCI LTDA;53046880000101;BRC-24.4729.02;28/11/2024;28/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Rakwireless Technology Co., Ltd.;RAK7240V2;;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-01-07;107832410561.0;Sonda Comercio Ltda;6146747000139;MODERNA-4266/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Kingboard Technology Co. Ltd.;HY-1093;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107872416698.0;Comercial Hutlon do Brasil Ltda;15561763000189;MODERNA-4603/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen iCar Multimedia Industry Co. Ltd;OIH-5930;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-31;108102415156.0;POSITIVO TECNOLOGIA S.A.;81243735000148;MODERNA-4904/24;09/01/2025;09/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;INFINIX MOBILITY LIMITED;XW3;Infinix Watch S5;2;Transceptor de Radiação Restrita;N;S;HongKong;HKG;HKG
2025-01-08;108252413664.0;Santo Antonio Comercial e Importadora de Produtos Esportivos Eireli;17144553000110;NCC 26888/24;02/12/2024;02/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong COROS Sports Technology Joint Stock Company;W332;COROS PACE Pro;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;108342417417.0;Inline Gerenciamento em Projetos Ltda;31049773000196;NCC 26883/24;02/12/2024;02/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Inline Gerenciamento em Projetos Ltda;CEFAS;;2;Transceptor de Radiação Restrita;N;S;Brasil;BRA;BRA
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-5W-LTE-LA-V+-IP68;;1;Estação Terminal de Acesso;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-5W-LTE-LA-V+-IP68;;2;Transceptor de Radiação Restrita;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-5W-LTE-LA-IP54;;1;Estação Terminal de Acesso;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-5W-LTE-LA-IP54;;2;Transceptor de Radiação Restrita;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-12W-LTE-LA-IP54;;1;Estação Terminal de Acesso;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-12W-LTE-LA-IP54;;2;Transceptor de Radiação Restrita;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-12W-LTE-LA-IP68;;1;Estação Terminal de Acesso;N;S;Lituânia;LTU;LTU
2025-01-10;108462417292.0;FAC - FASTER APPROVAL CERTIFICATION LTDA;35503740000125;ICC 03.100/2024;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;UAB “Ruptela”;Eco5-12W-LTE-LA-IP68;;2;Transceptor de Radiação Restrita;N;S;Lituânia;LTU;LTU
2025-01-07;108552406830.0;E3TECH ENGENHARIA E REPRESENTACOES LTDA;25081009000103;QC-2508-24;03/12/2024;03/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Aptiv Services Deutschland GmbH;UConnect 5”;;2;Transceptor de Radiação Restrita;N;S;Alemanha;D;DEU
2025-01-13;108652415524.0;KGR & VXT COMERCIO DE PRODUTOS E ACESSORIOS LTDA;57887471000180;ICC 11.106/2024;07/12/2024;07/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;SHEN ZHEN ZHENCB TECHNOLOGY CO., LTD;J16;;1;Estação Terminal de Acesso;N;S;China;CHN;CHN
2025-01-03;75812417014.0;New Paths Representação Comercial Ltda;10561430000136;ICC 06.034/2024.3;25/10/2024;25/10/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;LIFE 360, INC;T1501N;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-01-27;106632416495.0;BLOCKBIT TECNOLOGIA LTDA;2423535000109;OCP 89324;13/01/2025;12/01/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Innovative Cloud Computer Industrial Co.,;BBX100;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-07;106852409963.0;ORBISTECH BRASIL REPRESENTACOES COMERCIAIS LTDA.;29822051000180;ICC 07.027/2024;26/11/2024;26/11/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Arista Networks, Inc;AN2225;;3;Equipamento de Rede de Dados;N;S;Estados Unidos da América;USA;USA
2025-01-16;140772113285.0;SHORELINE S/A.;14335382000119;NCC 22789/21;17/11/2021;17/11/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen ChinaOpticcable Co.,Ltd;COA-SM-MF-20-LSZH;SH-COA-SM-MF-20-LSZH;3;Cabo de Fibras Ópticas;N;S;China;CHN;CHN
2025-01-13;86532409185.0;DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA;6940544000110;ELD00753/24;29/12/2024;29/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Xiaomi Communications Co., Ltd.;24090RA29G;;1;Telefone Móvel Celular;N;S;China;CHN;CHN
2025-01-08;107492417399.0;Globalsat Brasil LTDA;20283712000172;MODERNA-4780/24;28/11/2024;28/11/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Lars Thrane A/S;LT-3100S;;3;Transceptor Móvel;N;S;Dinamarca;DNK;DNK
2025-01-07;80182401261.0;JUNIPER NETWORKS BRASIL LTDA.;4222310000101;NCC 26881/24;29/11/2024;29/11/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Juniper Networks Inc.;EX4400-48XP;;3;Equipamento de Rede de Dados;N;S;Estados Unidos da América;USA;USA
2025-01-07;108412414598.0;ULTRA CONECTADO LTDA;31819617000167;NCC 26877/24;02/12/2024;02/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ShenZhen HongRui Optical Technology Co.,Ltd.;UL-0402PGE;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-07;108412414598.0;ULTRA CONECTADO LTDA;31819617000167;NCC 26877/24;02/12/2024;02/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ShenZhen HongRui Optical Technology Co.,Ltd.;UL-0810PGE;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-07;108412414598.0;ULTRA CONECTADO LTDA;31819617000167;NCC 26877/24;02/12/2024;02/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ShenZhen HongRui Optical Technology Co.,Ltd.;UL-1623PGE;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-07;108412414598.0;ULTRA CONECTADO LTDA;31819617000167;NCC 26877/24;02/12/2024;02/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ShenZhen HongRui Optical Technology Co.,Ltd.;UL-2433PGE;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-14;108762414472.0;AVIAT NETWORKS BRASIL SERVICOS EM COMUNICACOES LTDA.;69291201000191;NCC 26893/24;04/12/2024;04/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Aviat U.S., Inc.;WTM 4100.6GHz;WTM 4100;3;Transceptor Digital;N;S;Estados Unidos da América;USA;USA
2025-01-17;108782415167.0;Relog's Distribuidora de Presentes Ltda;10529508000135;MODERNA-4686/24;16/12/2024;16/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Cvasun New Energy Technology Co, Ltd.;YD67;;1;Acessório p/ Telefone Móvel Celular do tipo Bateria Auxiliar;N;S;China;CHN;CHN
2025-01-02;4191801138.0;TERACOM TELEMATICA S.A.;2820966000109;OCP 01218;06/02/2018;05/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;TERACOM TELEMATICA S.A.;DM4370 4GT+4GX+4XS+SAT;;3;Equipamento de Rede de Dados;N;S;Brasil;BRA;BRA
2025-01-02;4191801138.0;TERACOM TELEMATICA S.A.;2820966000109;OCP 01218;06/02/2018;05/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;TERACOM TELEMATICA S.A.;DM4370 4GT+8GX;;3;Equipamento de Rede de Dados;N;S;Brasil;BRA;BRA
2025-01-20;109192402432.0;HEWLETT-PACKARD BRASIL LTDA;61797924000317;NCC 26948/24;16/12/2024;16/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hewlett Packard Enterprise;RSVLC-2304;;3;Equipamento de Rede de Dados;N;S;Estados Unidos da América;USA;USA
2025-01-20;109552403257.0;HUAWEI DO BRASIL TELECOMUNICACOES LTDA;2975504000152;NCC 26906/24;06/12/2024;06/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huawei Technologies Co. Ltd;ATN 910D-C;;3;Equipamento de Rede de Dados;N;S;China;CHN;CHN
2025-01-23;110302412505.0;Amet Companhia Digital Ltda;43285538000100;MODERNA-5149/24;24/12/2024;24/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Ezreal Technology Co., LTD;UCH33;;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-01-16;110472401397.0;SIAE MICROELETTRONICA DO BRASIL LTDA.;6009787000139;NCC 26904/24;06/12/2024;06/12/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Siae Microelettronica S. P. A.;ASNKD7;;3;Transceptor Digital;N;S;Itália;I;ITA
2025-01-23;104612411767.0;SALES COMERCIO E SERVICOS LTDA;21961596000166;MODERNA-5051/24;24/12/2024;24/12/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Pineng Industrial Co., Ltd;951;;1;Acessório p/ Telefone Móvel Celular do tipo Bateria Auxiliar;N;S;China;CHN;CHN
2025-01-07;87332414899.0;Comercial Rubys - Importacao e Exportacao - Eireli;12117104000160;MODERNA-4407/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Shisuo Intelligent Electronic Technology;MCF-19;MCF-23;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;87332414899.0;Comercial Rubys - Importacao e Exportacao - Eireli;12117104000160;MODERNA-4407/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Shisuo Intelligent Electronic Technology;MCF-19;MCF-25;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107822417298.0;Haiz Comércio de Variedades Importação e Exportação Ltda.;40298389000118;MODERNA-4642/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Tiandy Technologies Co., Ltd.;HZ-H32WN;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107852410561.0;Sonda Comercio Ltda;6146747000139;MODERNA-4260/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Kingboard Technology Co. Ltd.;HY-1217;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107852410561.0;Sonda Comercio Ltda;6146747000139;MODERNA-4260/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Kingboard Technology Co. Ltd.;HY-1215;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-07;107852410561.0;Sonda Comercio Ltda;6146747000139;MODERNA-4260/24;30/11/2024;30/11/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Kingboard Technology Co. Ltd.;HY-1216;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-01-31;107942417410.0;Comércio e Importação Sertic Ltda.;60840691000163;ABCP-OCD-24-0273;16/01/2025;16/01/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Dongguan Weiji Intelligent Technology Co. Ltd;LP-101;LP101;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
